Loubat, J. F. (Joseph Florimond)|1831
Loudon, Mrs. (Jane)|1807
Loudon, Mrs. (Margracia)|NULL
Loughborough, Mary Ann Webster|1836
Louise, Princess of Belgium|1858
Louisiana Purchase Exposition Commission|NULL
Lounsbery, Elizabeth|NULL
Lounsbury, Thomas Raynesford|1838
Louÿs, Pierre|1870
Love, George Thomas|NULL
Love, John L.|1863
Love, Nat|1854
Lovechild, Miss|NULL
Lovecraft, H. P. (Howard Phillips)|1890
Lovelace, Richard|1618
Lovell, Robert|1774
Lover, Samuel|1797
Loviot, Fanny|NULL
Low, David Allan|1857
Low, Juliette Gordon|1860
Low, Samuel|1765
Lowe, Clara M. S.|NULL
Lowe, E. A. (Elias Avery)|1879
Lowe, Orton|1873
Lowe, Richard E.|NULL
Lowe, Samuel E. (Samuel Edward)|1890
Lowell, A. Lawrence (Abbott Lawrence)|1856
Lowell, Amy|1874
Lowell, James Russell|1819
Lowell, Percival|1855
Lower, Mark Antony|1813
Lowery, George H., Jr.|1913
Lowes, Emily Leigh|NULL
Lowndes, Cecilia Selby|NULL
Lowndes, Marie Belloc|1868
Lowndes, Robert W.|1916
Lowry, E. B. (Edith Belle)|1878
Lowry, Edward P.|NULL
Lowsley, B.|NULL
Lozo, Fredric B.|1941
Lubbock, John, Sir|1834
Lubbock, Percy|1879
Lucan|39
Lucas, Charles Prestwood, Sir|1853
Lucas, E. V. (Edward Verrall)|1868
Lucas, Frederic A. (Frederic Augustus)|1852
Lucas, Frederick|NULL
Lucas, Joseph|NULL
Luce, A. A. (Arthur Aston)|1882
Luce, Nancy|1814
Lucia, Rose|NULL
Lucian, of Samosata|120
Lucka, Emil|1877
Luckhoff, A. D. (August D.)|NULL
Luckiesh, Matthew|1883
Lucretius Carus, Titus|-95
Lucy, Henry W. (Henry William), Sir|1845
Ludens, Magnus|NULL
Ludlow, Fitz Hugh|1836
Ludlow, James M. (James Meeker)|1841
Ludlow, William|1843
Ludovici, Anthony M. (Anthony Mario)|1882
Ludwig Salvator, Archduke of Austria|1847
Ludwig, Edward W.|1920
Luff, John N. (John Nicholas)|1860
Lugt, Frits|1884
Lumb, T. W. (Thomas Wallace)|NULL
Lumet, Louis|1872
Lumholtz, Carl|1851
Lumley, Benjamin|1812
Lummis, Charles Fletcher|1859
Lundsford, Hugh|1879
Lunt, Dolly Sumner|1817
Lusk, Graham|1866
Luther, Mark Lee|1872
Luther, Martin|1483
Lutz, Alma|NULL
Lutz, Henry F. (Henry Frey)|1868
Lutz, R. R. (Rufus Rolla)|1873
Luxemburg, Rosa|1871
Lyall, Alfred Comyn, Sir|1835
Lyall, Edna|1857
Lyall, Mary Chase Mills|1879
Lydgate, John|NULL
Lydia E. Pinkham Medicine Company|NULL
Lyell, Charles, Sir|1797
Lyle, Eugene P. (Eugene Percy)|1873
Lyman, Henry M. (Henry Munson)|1835
Lyman, Olin L. (Olin Linus)|1873
Lyman, William Denison|1852
Lynch, George|1868
Lynch, John D.|NULL
Lynch, John Roy|1847
Lynch, Lawrence L.|NULL
Lynd, Robert|1879
Lynde, Francis|1856
Lyng, Mary Ella|NULL
Lyon, Leverett S. (Leverett Samuel)|1885
Lyon, William Scrugham|1852
Lyons, A. Neil (Albert Neil)|1880
Lysias|-445
Lyth, J. (John)|1821
Lytton, Edward Bulwer Lytton, Baron|1803
Lytton, Edward Robert Bulwer Lytton, Earl of|1831
Lytton, Henry A.|1865
Lützow, Francis, hrabe|1849
M'Clintock, Francis Leopold, Sir|1819
M'Levy, James|NULL
M'Pherson, J. G. (John Gordon)|1843
M. T. W.|NULL
Maag, Carl R.|NULL
Mabey, Charles Rendell|1877
Mabie, Hamilton Wright|1846
Mabini, Apolinario|1864
Mac Gregor, George|NULL
MacApp, C. C.|1917
MacArthur, Margaret|NULL
MacArthur, Ruth Brown|1881
Macaulay, Rose|1881
Macaulay, Thomas Babington Macaulay, Baron|1800
Macaulay, W. Hastings|NULL
Macauley, C. R. (Charles Raymond)|1871
Macbeth, Ann|NULL
MacBeth, R. G. (Roderick George)|1858
Macbride, Thomas H. (Thomas Huston)|1848
MacCaffrey, James|1875
MacCarthy, Denis Florence|1817
MacCauley, Clay|1843
MacClintock, Porter Lander|1873
MacClure, Victor|1887
MacCulloch, J. A. (John Arnott)|1868
MacDonagh, Michael|1862
MacDonald, Alexander|1878
MacDonald, Arthur|1856
MacDonald, Daniel J.|1881
MacDonald, Elizabeth Roberts|1864
MacDonald, Everett|NULL
Macdonald, Frederic W. (Frederic William)|1842
Macdonald, Frederika|NULL
MacDonald, George|1824
MacDonald, John A. (John Alexander)|1846
MacDonald, John D. (John Dann)|1916
Macdonald, William|NULL
MacDonald, Wilson|1880
Macdonell, Arthur Anthony|1854
MacDowell, Edward|1860
Macduff, John R. (John Ross)|1818
Mace, D. R. (David Robert)|1902
Macfadden, Bernarr|1868
MacFall, Haldane|1860
MacFarlane, Charles|1799
MacFarlane, Peter Clark|1871
Macfarlane, Wallace|1918
Macgeorge, Andrew|1810
MacGill, Patrick|1890
MacGillivray, Evan James|1873
MacGillivray, John|1822
MacGillivray, William|1796
MacGowan, Alice|1858
Macgowan, J. (John)|NULL
MacGrath, Harold|1871
MacGregor, John|1825
MacGregor, Mary Esther Miller|1876
MacGregor, Morris J.|1931
MacGregor, William|1846
Machar, Agnes Maule|1837
MacHarg, William|1872
Machen, Arthur|1863
Machen, J. Gresham (John Gresham)|1881
Machiavelli, Niccolò|1469
Machray, Robert|1857
MacIlwaine, Herbert C.|1859
Mack, Isaac Alexander|NULL
Mack, Louise|1870
Mack, Robert Ellice|NULL
Mackall, Lawton|1888
Mackay, Angus|1864
Mackay, Charles|1814
Mackay, Constance D'Arcy|1886
Mackay, Eric|1851
Mackay, Isabel Ecclestone|1875
MacKaye, Harold Steele|1866
MacKaye, Steele, Mrs.|1845
MacKaye, Steele|1842
MacKenna, Robert William|1874
Mackenzie, Alexander|1764
Mackenzie, Clutha N. (Clutha Nantes)|1895
MacKenzie, Compton|1883
Mackenzie, Donald A. (Donald Alexander)|1873
Mackenzie, J. B.|1851
Mackenzie, R. Shelton (Robert Shelton)|1809
MacKeracher, William M. (William Mackay)|1871
Mackereth, James Allan|1871
Mackey, Albert Gallatin|1807
Mackie, Charles|NULL
Mackie, J. Milton (John Milton)|1813
Mackie, John|1862
Mackinlay, M. (Malcolm) Sterling|1876
Mackintosh, Charles Henry|1820
Mackintosh, James, Sir|1765
Mackintosh, Mabel|NULL
Macklin, Alys Eyre|NULL
Macklin, Charles|NULL
MacLane, Mary|1881
Maclaren, Alexander|1826
MacLaren, Gordon|NULL
Maclaren, Ian|1850
MacLean, J. P. (John Patterson)|1848
MacLean, John|1851
MacLean, Kate Seymour|NULL
MacLean, Katherine|1925
Maclean, Norman|1869
MacLeod, E. S. (Elizabeth Susan)|1842
Macleod, Norman|1812
Maclise, Joseph|NULL
MacMahon, Henry|NULL
MacMechan, Archibald|1862
MacMicking, Robert|NULL
Macmillan &  Co.|NULL
MacMillan, Cyrus|1880
Macmillan, Hugh|1833
Macmillan, Newton|NULL
Macnamara, T. J. (Thomas James)|1861
Macnaughtan, S. (Sarah)|1864
MacNaul, Willard C. (Willard Carey)|1864
MacNeal, Ward J.|NULL
MacNeil, John|NULL
MacNutt, Francis Augustus|1863
Macomber, Ben|1876
Macomber, Hattie E.|NULL
Macon, T. J. (Thomas Joseph)|1839
Macpherson, Hector|1851
Macpherson, James|1736
MacQuarrie, Hector|NULL
MacQueen, James|1778
Macquer, Pierre Joseph|1718
Macquoid, Katharine S. (Katharine Sarah)|1824
Macray, William Dunn|1826
MacRitchie, David|1851
MacRory, Joseph|1861
MacSwiney, Terence J. (Terence Joseph)|1879
Mactear, James|NULL
Macy, Arthur|1842
Macy, Jesse|1842
Macy, John Albert|1877
Macy, William Hussey|1826
Macé, Jean|1815
Madden, Eva Annie|1863
Madders, Susan Swain|NULL
Maddren, Gerry|NULL
Madhava|NULL
Madison, Charles Allan|1895
Madison, James|1751
Madison, Lucy Foster|1865
Maeterlinck, Maurice|1862
Magee, Knox|NULL
Maggard, James H.|NULL
Magill, Rory|NULL
Maginnis, Charles Donagh|1867
Magnay, William, Sir|1855
Magnus, Hugo|1842
Magoffin, Ralph Van Deman|1874
Magruder, Julia|1854
Mahaffy, J. P. (John Pentland)|1839
Mahan, A. T. (Alfred Thayer)|1840
Mahan, Asa|1799
Mahaney, Margaret|NULL
Maher, Richard Aumerle|1880
Maher, William H.|NULL
Maher, Zena A.|NULL
Mahlke-Johnson, Kathleen P.|NULL
Mahood, J. W. (John Wilmot)|1864
Maile, John Levi|1844
Maillard, Annette Marie|NULL
Maillard, Antoine Simon|1710
Maimon, Solomon|1754
Maine, Henry Sumner, Sir|1822
Mainer, R. Henry (Robert Henry)|1878
Mair, Charles|1838
Mair, G. H. (George Herbert)|1887
Maire, F. (Frederick)|NULL
Mairet, Ethel|1872
Maitland, Edward|1824
Maitland, Frederick Lewis, Sir|1777
Maitland, Julia Charlotte|NULL
Maitland, Robert|NULL
Major, Charles|1856
Majors, Alexander|1814
Makellar, Archibald|NULL
Makins, George Henry|1853
Malan, César|1787
Malatesta, Errico|1853
Malcolm, John|1769
Malden, Henry Elliot|NULL
Malet, Lucas|1852
Malham-Dembleby, John|NULL
Malins, Geoffrey H.|NULL
Mallery, Garrick|1831
Malleson, G. B. (George Bruce)|1825
Malloch, D. Macleod (Donald Macleod)|1857
Mallock, W. H. (William Hurrell)|1849
Mallory, George|1886
Malory, Thomas, Sir|1833
Malot, Hector|1830
Malte-Brun, Conrad|1775
Malthus, T. R. (Thomas Robert)|1766
Mamin-Siberiak, D. N. (Dmitrii Narkisovich)|1852
Mandall, Abertine D.|1867
Mandeville, Bernard|1670
Mangasarian, M. M. (Mangasar Mugurditch)|1859
Mangin, Arthur|1824
Maniates, Belle Kanaris|NULL
Maning, Frederick Edward|1812
Manly, Harold P. (Harold Phillips)|1887
Manly, John Matthews|1865
Manly, Louise|1857
Manly, William Lewis|1820
Mann, Arthur M.|NULL
Mann, D. D. (David Dickinson)|NULL
Mann, Henry|1848
Mann, Mary E.|NULL
Mann, Mary Tyler Peabody|1806
Mann, Richard F.|NULL
Mann, William W.|NULL
Manners, J. Hartley|1870
Manning, Anne|1807
Manning, Emmerson Wain|NULL
Manning, Frederic|1882
Manning, J. C.|NULL
Manning, Joseph C. (Joseph Columbus)|1870
Manning, Marie|NULL
Manningham, John|NULL
Mansel, Henry Longueville|1820
Mansfield, Katherine|1888
Mansfield, M. F. (Milburg Francisco)|1871
Manson, George J.|NULL
Mant, Alicia Catherine|NULL
Manucy, Albert C.|NULL
Manwell, M. B.|NULL
Manzoni, Alessandro|1785
Mapes, Victor|1870
Maples, Richard|NULL
Mapleson, James Henry|1830
Marble, Annie Russell|1864
Marbot, Jean-Baptiste-Antoine-Marcelin, baron de|1782
Marbourg, Dolores|1870
Marcantonio, Vito|1902
Marcet, Mrs. (Jane Haldimand)|1769
March, Eleanor S.|NULL
Marchant, Bessie|1862
Marchant, James, Sir|1867
Marchmont, Arthur W.|1852
Marcin, Max|1879
Marcosson, Isaac Frederick|1876
Marcus Aurelius, Emperor of Rome|121
Marcy, Randolph Barnes|1812
Marden, Orison Swett|1848
Marett, R. R. (Robert Ranulph)|1866
Marguerite, Queen, consort of Henry II, King of Navarre|1492
Marguerite, Queen, consort of Henry IV, King of France|1553
Marie Adelaide, of Savoy, Duchess of Burgundy|1685
Marie, de France, active 12th century|NULL
Marie, Queen, consort of Ferdinand I, King of Romania|1875
Marion, Fulgence|NULL
Marivaux, Pierre Carlet de Chamblain de|1688
Markham, Albert Hastings, Sir|1841
Markham, Clements R. (Clements Robert), Sir|1830
Markham, Gervase|NULL
Markman, Harvey C.|NULL
Marks, Harry F.|NULL
Marks, Jeannette Augustus|1875
Marks, Percy|1891
Marks, Winston K.|1915
Marlitt, E. (Eugenie)|1825
Marlow, Ralph|NULL
Marlowe, Amy Bell|NULL
Marlowe, Christopher|1564
Marlowe, Stephen|1928
Marmor, Arnold|1927
Marot, Helen|1865
Marquand, John P. (John Phillips)|1893
Marquis, Don|1878
Marquis, Reina Melcher|1881
Marquis, Thomas Guthrie|1864
Marr, J. E. (John Edward)|1857
Marrs, William Taylor|NULL
Marryat, Florence|1837
Marryat, Frank|1826
Marryat, Frederick|1792
Marsden, Samuel|1765
Marsden, William|1754
Marsh, A.|NULL
Marsh, George P. (George Perkins)|1801
Marsh, Richard|1857
Marsh, W. Lockwood (William Lockwood)|1886
Marshall, Archibald|1866
Marshall, Bernard Gay|1875
Marshall, Caroline Louise|1849
Marshall, Charles Hunt|NULL
Marshall, Edison|1894
Marshall, Edward|1870
Marshall, Emma|1830
Marshall, H. E. (Henrietta Elizabeth)|1867
Marshall, J. (John)|1845
Marshall, John|1755
Marshall, Julian, Mrs.|1843
Marshall, Logan|NULL
Marshall, Thomas Maitland|1876
Marsland, Cora|1859
Marson, Charles L. (Charles Latimer)|1858
Marston, John|NULL
Marten, Edward Bindon|NULL
Martens, Frederick Herman|1874
Martin, Absalom|NULL
Martin, Annie, Mrs.|NULL
Martin, Benj. N. (Benjamin Nicholas)|1816
Martin, Benjamin Ellis|NULL
Martin, Catherine|1848
Martin, Edward A. (Edward Alfred)|1864
Martin, Edwin Perry|1922
Martin, Everett Dean|1880
Martin, Frances|NULL
Martin, Gene Allen|NULL
Martin, George Madden|1866
Martin, Helen Reimensnyder|1868
Martin, Marcus J.|NULL
Martin, Minnie|NULL
Martin, Percy F. (Percy Falcke)|1861
Martin, Robert J.|NULL
Martin, Sarah Catherine|NULL
Martin, T. T. (Thomas Theodore)|1862
Martin, Theodore, Sir|1816
Martin, Thomas Commerford|1856
Martin, W. A. P. (William Alexander Parsons)|1827
Martin, William|NULL
Martine, Arthur|NULL
Martineau, Harriet|1802
Martineau, James|1805
Martinek, Frank V. (Frank Victor)|1895
Martinengo-Cesaresco, Evelyn Lilian Hazeldine Carrington, contessa|1852
Martino, Joseph Paul|1931
Martorell, Joanot|NULL
Marty, Aletta E.|NULL
Martyn, Charles|1874
Martyn, Wyndham|1875
Martínez de Zúñiga, Joaquín|1760
Marvin, Frederic Rowland|1847
Marx, Karl|1818
Marx, Magdeleine|1889
Marx, W. J. (William James)|NULL
Mary-Lafon, Jean Bernard Lafon, called|1812
Marzials, Ada M.|NULL
Marzials, Frank T. (Frank Thomas), Sir|1840
Masefield, John|1878
Masham, Damaris, Lady|1658
Maskelyne, John Nevil|1839
Mason, A. E. W. (Alfred Edward Woodley)|1865
Mason, Alfred Bishop|1851
Mason, Amelia Gere|NULL
Mason, Arthur|1876
Mason, David|1924
Mason, James|NULL
Mason, John|NULL
Mason, Mary Murdoch|NULL
Mason, Otis Tufton|1838
Mason, R. Osgood (Rufus Osgood)|1830
Mason, Richard Lee|NULL
Mason, Walt|1862
Mason, William|1829
Maspero, G. (Gaston)|1846
Massa, Philippe, marquis de|1831
Massachusetts Homoeopathic Medical Society|NULL
Massachusetts. General Court. Committee on Railways and Canals|NULL
Massart, Jean|1865
Massee, George|1850
Massenet, Jules|1842
Massey, Montague|NULL
Massinger, Philip|1583
Masson, David|1822
Massé, H. J. L. J. (Henri Jean Louis Joseph)|1860
Masten, V. M. (Vincent Myron)|NULL
Masters, Edgar Lee|1868
Masters, Maxwell T. (Maxwell Tylden)|1833
Mastin, John|1865
Mather, Cotton|1663
Mather, Frank Jewett|1868
Mather, Marshall|1851
Mathews, Basil|1879
Mathews, Cornelius|1817
Mathews, Joanna H. (Joanna Hooe)|1849
Mathews, R. H. (Robert Hamilton)|1841
Mathews, W. S. B. (William Smythe Babcock)|1837
Mathewson, Christy|1880
Mathot, Rodolphe Edgard|1866
Matteson, Stephen Halsey|NULL
Matthew, William Diller|1871
Matthewman, Lisle de Vaux|1867
Matthews, Albert|1860
Matthews, Brander|1852
Matthews, Franklin|1858
Matthews, Ike|1857
Matthews, Stanley R.|NULL
Matthews, W. H.|1882
Matthews, Washington|1843
Mattoon, Wilbur R. (Wilbur Reed)|1875
Mattox, Alan|NULL
Mattson, Hans|1832
Matz, B. W. (Bertram Waldrom)|1865
Mau, August|1840
Mauclair, Camille|1872
Maude, Aylmer|1858
Mauduit, Israel|1708
Maugham, W. Somerset (William Somerset)|1874
Maule, Harry E. (Harry Edward)|1886
Maule, Mary K. (Mary Katherine)|1861
Maunder, E. Walter (Edward Walter)|1851
Maunsell, Robert|1810
Maupassant, Guy de|1850
Maurice, Arthur Bartlett|1873
Maurice, C. Edmund (Charles Edmund)|1843
Maurice, Furnley|1881
Maurois, André|1885
Maury, Richard L. (Richard Lancelot)|1840
Maverick, Samuel|NULL
Mavrogordato, John|NULL
Mawson, Douglas, Sir|1882
Max, Frederic|NULL
Maxim, Hiram S. (Hiram Stevens)|1840
Maxim, Hudson|1853
Maxwell, Donald|1877
Maxwell, George Hebard|1860
Maxwell, Herbert, Sir|1845
Maxwell, J. (Joseph)|1858
Maxwell, James Clerk|1831
Maxwell, M. H. (Mary H.)|1815
Maxwell, W. B. (William Babington)|1866
Maxwell, W. H. (William Hamilton)|1792
Maxwell, Wm. Audley (William Audley)|NULL
May, Carrie L.|NULL
May, E. J. (Edith J.)|NULL
May, Florence|NULL
May, Phil|1864
May, Robert|1588
May, Samuel|1810
May, Sophie|1833
Mayer, Brantz|1809
Mayer, Frank|NULL
Mayer, J. E.|NULL
Mayfield, M. I.|NULL
Mayhew, Edward|1807
Mayhew, Ira|1814
Maynard, C. J. (Charles Johnson)|1845
Mayne, Ethel Colburn|NULL
Mayne, Rutherford|1878
Maynwaring, Arthur|1668
Mayo, Dermot Robert Wyndham Bourke, Earl of|1851
Mayo, Margaret|1882
Mayor, F. M. (Flora Macdonald)|1872
Mayson, Walter H. (Walter Henry)|1835
McAdie, Alexander|1863
McAfee, Cleland Boyd|1866
McAlister, Hugh|NULL
McAllan, Alexander|1847
McAllister, A. (Alvan)|NULL
McAnally, D. R. (David Russell)|1847
McAulay, Allan|1863
McAuley, Mary Ethel|NULL
McBride, Herbert W.|NULL
McBride, R. E. (Robert Ekin)|1846
McCabe, James Dabney|1842
McCabe, Joseph|1867
McCain, Vernon L.|NULL
McCall, D.|NULL
McCall, Sidney|NULL
McCandless, Wilson|1810
McCarter, Margaret Hill|1860
McCarthy, Carlton|1847
McCarthy, George T.|NULL
McCarthy, Justin H. (Justin Huntly)|1860
McCarthy, Justin|1830
McCarty, Louis Philippe|1826
McClatchie, Sam|1915
McCleary, J. T. (James Thompson)|1853
McClelland, M. G. (Mary Greenway)|1853
McClintock, James H.|1864
McClung, Nellie L.|1873
McClure, Alexander K. (Alexander Kelly)|1828
McClure, James G. K. (James Gore King)|1848
McClymont, James Roxburgh|NULL
McComas, J. Francis|1911
McCombie, William|1805
McConn, Max|1881
McConnel, John Ludlum|1826
McConnell, Francis John|1871
McConnell, James R. (James Rogers)|1887
McConnell, James V.|1925
McConnell, Walter Caruth|1870
McCook, Henry C. (Henry Christopher)|1837
McCormack, Mary A.|NULL
McCracken, Elizabeth|1876
McCrae, John|1872
McCulley, Johnston|1883
McCulloch-Williams, Martha|NULL
McCutcheon, George Barr|1866
McCutcheon, John T. (John Tinney)|1870
McDonald, Etta Blaisdell|1872
McDonald, J. Daley (James Daley)|1892
McDonald, N. A. (Noah A.)|NULL
McDonald, W. (William)|1820
McDonnell, Michael, Sir|1882
McDougall, Henriette|1817
McDougall, Marion Gleason|NULL
McDougall, William|1871
McDowall, Stewart Andrew|1882
McElroy, John|1846
McFadden, Elizabeth A. (Elizabeth Apthorp)|1875
McFarland, J. Horace (John Horace)|1859
McFee, William|1881
McFeeters, J. C. (James Calvin)|1848
McGaffey, Ernest|1861
McGaffey, Kenneth|NULL
McGaw, Virginia|NULL
McGee, Thomas D'Arcy|1825
McGee, W J|1853
McGibeny, Donald|NULL
McGilchrist, John|1833
McGinnis, Mabel Earl|1876
McGivern, William P.|1921
McGlashan, C. F. (Charles Fayette)|1847
McGlauflin, Idabelle|NULL
McGovern, John|1850
McGowan, Richard|1958
McGreevey, John|1922
McGregor, Duncan|1787
McGuffey, Alexander H. (Alexander Hamilton)|1816
McGuffey, William Holmes|1800
McGuinn, Roger|NULL
McGuire, John Joseph|1917
McHarry, Samuel|NULL
McIlhenny, Loyce J.|NULL
McIlwraith, Jean N. (Jean Newton)|1859
McIntosh, Jean|NULL
McIntosh, Maria J. (Maria Jane)|1803
McIntyre, J. Lewis (James Lewis)|1868
McIntyre, James|1827
McIntyre, John Thomas|1871
McIntyre, Margaret A.|NULL
McIvor-Tyndall, Alexander J. (Alexander James)|NULL
McKay, David O. (David Oman)|1873
McKay, Kenneth W.|NULL
McKay, R. H. (Robert Henderson)|1842
McKee, Lanier|NULL
McKee, Mabel Anne|1886
McKeever, William A. (William Arch)|1868
McKenna, Stephen|1888
McKenty, Jack|NULL
McKenzie, Fred A. (Fred Arthur)|1869
McKenzie, J. H.|NULL
McKimmey, James|1923
McKinlay, John|1819
McKinley, William|1843
McKinney, Kate Slaughter|1857
McKnight, George Harley|1871
McKnight, Hiram Peck|NULL
McLachlan, D. B.|NULL
McLaren, Eva Shaw|NULL
McLaughlin, Edward T. (Edward Tompkins)|1860
McLaughlin, James Fairfax|1839
McLaughlin, Marie L.|1842
McLean, John|1799
McLennan, William|1856
McMahan, Anna Benneson|NULL
McManus, Blanche|1869
McMaster, John Bach|1852
McMurry, Charles A. (Charles Alexander)|1857
McMurry, Frank M. (Frank Morton)|1862
McMurry, Lida B. (Lida Brown)|1853
McNeil, Everett|1862
McNeile, H. C. (Herman Cyril)|1888
McNeill, John Charles|1874
McNeill, Ronald|1861
McPherson, J. H. T. (John Hanson Thomas)|1865
McRae, Charles|NULL
McReynolds, Robert|1854
McSpadden, J. Walker (Joseph Walker)|1874
McWatters, George S.|NULL
McWhorter, Lucullus Virgil|1860
Meacham, A. B. (Alfred Benjamin)|1826
Meacham, Henry H.|1834
Mead, G. R. S. (George Robert Stow)|1863
Mead, Lucia True Ames|1856
Mead, Richard|1673
Mead, Theodore H. (Theodore Hoe)|1837
Meade, L. T.|1854
Meader, Stephen W. (Stephen Warren)|1892
Meadowcroft, Wm. H. (William Henry)|1853
Meadows, Mark|NULL
Meakin, Budgett|1866
Means, Florence Crannell|1891
Means, Philip Ainsworth|1892
Mears, James R.|NULL
Mechthild, of Magdeburg|NULL
Mee, Cornelia|NULL
Mee, Huan|NULL
Meek, S. P. (Sterner St. Paul)|1894
Meeker, Ezra|1830
Meem, J. C.|NULL
Meer Hasan Ali, Mrs.|NULL
Megrue, Roi Cooper|1883
Meigs, Cornelia|1884
Meinhold, Wilhelm|1797
Melanchthon, Philipp|1497
Meldola, Raphael|1849
Mellen, Nicholas|NULL
Meller, Henry James|NULL
Meloney, Marie Mattingly|1878
Melville, Frederick John|1882
Melville, Herman|1819
Melville, Lewis|1874
Melville, Velma Caldwell|NULL
Menant, Delphine|1850
Mencken, H. L. (Henry Louis)|1880
Mendel, Florence Emma Voigt|1874
Mendel, Rosalie G.|NULL
Mendelssohn-Bartholdy, Felix|1809
Menefee, Maud|NULL
Menpes, Dorothy|NULL
Menpes, Mortimer|1855
Menzies, Allan|1845
Menzies, Sutherland, active 1840-1883|NULL
Mercer, Henry C.|1856
Mercer, John Edward|1857
Merchant, Ella|1846
Merchant, Thomas Edward|NULL
Merck & Co.|NULL
Meredith, Ellis|1865
Meredith, George|1828
Meredith, Isabel|NULL
Meredith, L. P.|NULL
Mereto, Joseph J.|NULL
Merezhkovsky, Dmitry Sergeyevich|1865
Merington, Marguerite|1857
Merivale, Herman Charles|1839
Merle d'Aubigné, J. H. (Jean Henri)|1794
Merliss, Reuben (Reuben Robert)|1915
Merret, Christopher|1614
Merriam, George Spring|1843
Merrick, Caroline E. (Caroline Elizabeth)|1825
Merrick, Leonard|1864
Merrifield, Mary P. (Mary Philadelphia)|1804
Merril, Judith|1923
Merrill, Rufus|1803
Merriman, Henry Seton|1862
Merriman, Owen|NULL
Merritt, Abraham|1884
Merry, William L. (William Lawrence)|1842
Merryweather, F. Somner (Frederick Somner)|1827
Merwin, Bannister|NULL
Merwin, Henry Childs|1853
Merwin, Samuel|1874
Merwin, Sam|1910
Merz, Robert L.|NULL
Mesick, John F.|NULL
Messenger, Ruth Ellis|1884
Metcalf, Artie L.|1934
Metcalfe, Francis|NULL
Metchnikoff, Olga|NULL
Metelerkamp, Sanni|NULL
Methley, Alice A.|NULL
Methuen & Co.|NULL
Meyer, Annie Nathan|1867
Meyer, F. B. (Frederick Brotherton)|1847
Meyer, Henry C. (Henry Coddington)|1844
Meyer, Robert B.|NULL
Meyer, Zoe|NULL
Meyers, Augustus|1841
Meynell, Alice|1847
Meynell, Everard|1882
Michaëlis, Karin|1872
Micheaux, Oscar|1884
Michelet, Jules|1798
Michelson, B. N.|NULL
Michelson, Miriam|1870
Michie, Alexander|1833
Mickiewicz, Adam|1798
Mickley, Jeremiah Marion|NULL
Middleton, J. H. (John Henry)|1846
Middleton, Richard|1882
Middleton, Thomas C. (Thomas Cooke)|1842
Mighels, Philip Verrill|1869
Mignet, M. (François-Auguste-Marie-Alexis)|1796
Mikszáth, Kálmán|1847
Miles, Alexander|1863
Miles, Alfred H. (Alfred Henry)|1848
Miles, Anna Marie|NULL
Miles, Clement A.|NULL
Miles, George Henry|1824
Mill, John Stuart|1806
Mill, Mrs. (Jean Oliver)|NULL
Millais, John Guille|1865
Millay, Edna St. Vincent|1892
Miller, Alex. McVeigh, Mrs.|1850
Miller, Alice Duer|1874
Miller, Barnette|NULL
Miller, Charles Conrad|1880
Miller, Claude Harris|1875
Miller, David|1890
Miller, Delavan S.|NULL
Miller, E. P., Mrs.|1831
Miller, Edwin L. (Edwin Lillie)|1868
Miller, Elizabeth|1878
Miller, Florence Fenwick|1854
Miller, Francis Trevelyan|1877
Miller, Frank E. (Frank Ebenezer)|1859
Miller, Frank Justus|1858
Miller, Freeman Edwin|1864
Miller, George A. (George Amos)|1868
Miller, George Laing|NULL
Miller, Gerrit S. (Gerrit Smith)|1869
Miller, Gustavus Hindman|1857
Miller, Henry Russell|1880
Miller, Hugh|1802
Miller, J. R. (James Russell)|1840
Miller, James|1706
Miller, Joaquin|1837
Miller, John Ormsby|1861
Miller, John|1861
Miller, Kelly|1863
Miller, Leo E. (Leo Edward)|1887
Miller, Lewis|NULL
Miller, Madeleine S. (Madeleine Sweeny)|1890
Miller, Marion Mills|1864
Miller, Mary Christina|NULL
Miller, Mary Rogers|1868
Miller, Olive Thorne|1831
Miller, R. De Witt (Richard De Witt)|1910
Miller, Samuel|1769
Miller, Thomas|1807
Miller, W. G. (Wesson Gage)|1822
Miller, Walter M.|1923
Miller, William Emer|NULL
Miller, William James|1850
Milligan, William|1821
Millingen, J. G. (John Gideon)|1782
Millington, Powell|NULL
Mills, Charles|1788
Mills, Ella|1848
Mills, Enos A.|1870
Mills, Harlow S. (Harlow Spencer)|1846
Mills, J. Saxon (John Saxon)|NULL
Mills, Joe|1880
Mills, John|1880
Mills, Lewis Sprague|1874
Mills, Thomas Ross|1869
Mills, Wesley|1847
Mills, Weymer Jay|1880
Milman, Henry Hart|1791
Milne, A. A. (Alan Alexander)|1882
Milne, James|1865
Milne, John Stewart|1871
Milner, Alfred Milner, Viscount|1854
Milton, John|1608
Mims, Edwin|1872
Minckley, W. L.|1935
Mindeleff, Cosmos|1863
Ministers and Elders of the London Provinciall Assembly|NULL
Minnigh, H. N. (Henry N.)|NULL
Minto, William|1845
Mirbeau, Octave|1848
Mississippi Historical Society|NULL
Mitchell, Alexander F. (Alexander Ferrier)|1822
Mitchell, Broadus|1892
Mitchell, C. Ainsworth (Charles Ainsworth)|1867
Mitchell, C. L. (Charles L.)|NULL
Mitchell, David M.|NULL
Mitchell, Donald Grant|1822
