Kingsley, Florence Morse|1859
Kingsley, Henry|1830
Kingston, Charles|NULL
Kingston, William Henry Giles|1814
Kinne, Helen|1861
Kipling, John Lockwood|1837
Kipling, Rudyard|1865
Kirby, William|1759
Kirkham, Stanton Davis|1868
Kirkland, Winifred Margaretta|1872
Kirkwood, Daniel|1814
Kirwan, Thomas|1829
Kitchiner, William|NULL
Kite, Elizabeth Sarah|1864
Kitton, Frederic George|1856
Kjelgaard, Jim|1910
Klein, William Livingston|1851
Knerr, M. E. (Michael E.)|1936
Knight, E. F. (Edward Frederick)|1852
Knight, Francis A. (Francis Arnold)|1852
Knight, Landon|NULL
Knight, Sherwood Sweet|1876
Knights, Arthur E.|NULL
Knott, Laura A. (Laura Anna)|NULL
Knowles, Mabel Winifred|1875
Knox, John|NULL
Knox, Thomas Wallace|1835
Kobbé, Gustav|1857
Koch, Theodore Wesley|1871
Kock, Paul de|1793
Koebel, W. H. (William Henry)|1872
Kohn, Eugene|1887
Konody, Paul G. (Paul George)|1872
Kornbluth, C. M. (Cyril M.)|1923
Kouns, Nathan C. (Nathan Chapman)|1833
Kroeber, A. L. (Alfred Louis)|1876
Kropotkin, Petr Alekseevich, kniaz|1842
Krutzsch, Philip H. (Philip Henry)|1919
Kuprin, A. I. (Aleksandr Ivanovich)|1870
Kyle, George A. (George Alexander)|1872
König, Paul|1867
L'Estrange, Roger, Sir|1616
La Farge, John|1835
La Fayette, Madame de (Marie-Madeleine Pioche de La Vergne)|1634
La Varre, William|1898
Laclos, Choderlos de|1741
Lacock, John Kennedy|NULL
Lagerlöf, Selma|1858
Laidlaw, George Frederick|1871
Laing, S. (Samuel)|1812
Lajpat Rai, Lala|1865
Lake, Simon|1866
Lala, Ramon Reyes|NULL
Lamb, Charles|1775
Lamb, Mary|1764
Lambley, K. Rebillon (Kathleen Rebillon)|NULL
Lambourne, Alfred|NULL
Lamon, Ward Hill|1828
Lamplough, Edward|NULL
Lamson, J. (Joseph)|NULL
Lane, Charles Henry|NULL
Lane, Edward William|1801
Lane, Franklin K.|1864
Lane, John, Mrs.|NULL
Lane, Rose Wilder|1886
Lang, Andrew|1844
Lang, Jean|1867
Lang, John|1816
Lang, Mrs.|NULL
Lang, T. B. (Thomas Bamford)|1820
Langbaine, Gerard|1656
Lange, D. (Dietrich)|1863
Langland, William|NULL
Langworthy, Daniel Avery|1832
Lantz, David E. (David Ernest)|1855
Lanzi, Luigi|1732
Lardner, Dionysius|1793
Larned, W. T. (William Trowbridge)|NULL
Larwood, Jacob|1827
Lasker, Edward|1885
Latham, R. G. (Robert Gordon)|1812
Lathrop, David|NULL
Lathrop, George Parsons|1851
Latimer, Charles|1827
Lauridsen, Peter|1846
Lavell, Edith|NULL
Law, Ernest|1854
Lawrence, Amos|1786
Lawrence, D. H. (David Herbert)|1885
Lawrence, John|1824
Lawrence, Josephine|NULL
Laymon, Hermon Basil|1888
Le Blond, Aubrey, Mrs.|NULL
Le Bon, Gustave|1841
Le Fanu, Joseph Sheridan|1814
Le Gallienne, Richard|1866
Le Queux, William|1864
Le Rossignol, James Edward|1866
Le Sueur, Gordon|1874
Lea, Henry Charles|1825
Leach, Henry|1874
Leach, Orville Livingston|NULL
Leacock, Stephen|1869
Leaming, Thomas|1858
Leamy, Edmund|1848
Lear, Edward|1812
Leask, W. Keith (William Keith)|1857
Lebert, Marie|NULL
Leblanc, Maurice|1864
LeConte, Joseph|1823
LeCron, Helen Cowles|1886
Lee, Edmund|NULL
Lee, Henry, M.D.|1817
Lee, Henry|1826
Lee, Jennette|1860
Lee, W. L. Melville (William Lauriston Melville)|1865
Leech, John|1817
Lehigh Coal and Navigation Company|NULL
Leigh, Percival|1813
Leighton, Alexander|1800
Leinster, Murray|1896
Leland, Charles Godfrey|1824
LeMaitre, W.|NULL
Lennox, William Pitt, Lord|1799
Leonard, Daniel|1740
Leonardo de Argensola, Bartolomé|1562
Leonardo, da Vinci|1452
Leroux, Gaston|1868
Leslie, Eliza|1787
Leslie, Madeline|1815
Lethaby, W. R. (William Richard)|1857
Levi|1844
Lewandowski, Maurice|NULL
Lewins, William|NULL
Lewis, Alfred Henry|1857
Lewis, Charles Lee|1886
Lewis, Dio|1823
Lewis, Isabel Martin|1881
Lewis, James|1863
Lewis, Sinclair|1885
Li, Bai|701
Libby, Walter|1867
Library of Congress. Copyright Office|NULL
Lichtenstein, Alfred|1889
Liddle, William, Mrs.|NULL
Liljencrantz, Ottilie A. (Ottilia Adelina)|1876
Limburg Brouwer, P. A. S. van (Petrus Abraham Samuel)|1829
Lincoln, Abraham|1809
Lincoln, Joseph Crosby|1870
Lind-af-Hageby, L. (Lizzy)|1878
Lindlahr, Henry|1862
Lindsay, A. D. (Alexander Dunlop)|1879
Lindsay, B.|NULL
Lindsay, Norman|1879
Lindsay, Thomas M. (Thomas Martin)|1843
Lindsay, Vachel|1879
Linebarger, Paul Myron Anthony|1913
Linnean Society of London|NULL
Linscott, Herbert B., Mrs.|NULL
Linton, E. Lynn (Elizabeth Lynn)|1822
Liszt, Franz|1811
Little, A. G. (Andrew George)|1863
Little, Archibald, Mrs.|1845
Livy|NULL
Lloyd, Hugh|NULL
Llull, Ramon|NULL
Locke, David Ross|1833
Locke, William John|1863
Lockhart, J. G. (John Gibson)|1794
Lockwine, Alexandra Agusta Guttman|1863
Lodge, Henry Cabot|1850
Loeb, Jacques|1859
Loftie, W. J. (William John)|1839
London, Jack|1876
Longfellow, Henry Wadsworth|1807
Longfellow, Marian|1849
Longstreet, Helen Dortch|NULL
Loomis, Charles Battell|1861
Loring, Caleb William|1819
Lorwin, Lewis L. (Lewis Levitzki)|1883
Loudon, Mrs. (Jane)|1807
Loudon, Mrs. (Margracia)|NULL
Louise, Princess of Belgium|1858
Lounsbery, Elizabeth|NULL
Love, George Thomas|NULL
Lovell, Robert|1774
Lowell, Percival|1855
Lowndes, Cecilia Selby|NULL
Lowndes, Marie Belloc|1868
Lucas, Frederick|NULL
Lucas, Joseph|NULL
Ludlow, James M. (James Meeker)|1841
Luther, Martin|1483
Luxemburg, Rosa|1871
Lyall, Mary Chase Mills|1879
Lyman, Henry M. (Henry Munson)|1835
Lyman, William Denison|1852
Lynde, Francis|1856
Lyons, A. Neil (Albert Neil)|1880
Lützow, Francis, hrabe|1849
M'Levy, James|NULL
Mabie, Hamilton Wright|1846
Mac Gregor, George|NULL
MacArthur, Margaret|NULL
Macaulay, Thomas Babington Macaulay, Baron|1800
Macauley, C. R. (Charles Raymond)|1871
Macbeth, Ann|NULL
MacClure, Victor|1887
MacDonald, Alexander|1878
MacDonald, Elizabeth Roberts|1864
Macdonald, Frederika|NULL
Macdonald, William|NULL
Macdonell, Arthur Anthony|1854
MacFall, Haldane|1860
MacFarlane, Charles|1799
MacFarlane, Peter Clark|1871
MacGillivray, Evan James|1873
MacGowan, Alice|1858
MacGrath, Harold|1871
MacGregor, John|1825
Machen, Arthur|1863
Machen, J. Gresham (John Gresham)|1881
Machray, Robert|1857
Mackall, Lawton|1888
Mackay, Isabel Ecclestone|1875
MacKenna, Robert William|1874
Mackenzie, Donald A. (Donald Alexander)|1873
Mackenzie, R. Shelton (Robert Shelton)|1809
Mackintosh, Charles Henry|1820
Macklin, Alys Eyre|NULL
Macklin, Charles|NULL
MacLane, Mary|1881
Maclaren, Alexander|1826
MacLaren, Gordon|NULL
Maclaren, Ian|1850
Macleod, Norman|1812
Macmillan &  Co.|NULL
Macnamara, T. J. (Thomas James)|1861
Macquer, Pierre Joseph|1718
Macquoid, Katharine S. (Katharine Sarah)|1824
MacRitchie, David|1851
MacRory, Joseph|1861
Macy, William Hussey|1826
Madison, James|1751
Maeterlinck, Maurice|1862
Magnus, Hugo|1842
Mahaney, Margaret|NULL
Maher, Richard Aumerle|1880
Maher, Zena A.|NULL
Maillard, Annette Marie|NULL
Maimon, Solomon|1754
Maire, F. (Frederick)|NULL
Majors, Alexander|1814
Malatesta, Errico|1853
Malet, Lucas|1852
Malham-Dembleby, John|NULL
Malte-Brun, Conrad|1775
Malthus, T. R. (Thomas Robert)|1766
Mangasarian, M. M. (Mangasar Mugurditch)|1859
Mangin, Arthur|1824
Manning, Anne|1807
Manning, Emmerson Wain|NULL
Manning, Frederic|1882
Manningham, John|NULL
Mansfield, Katherine|1888
Mansfield, M. F. (Milburg Francisco)|1871
Manucy, Albert C.|NULL
Marchmont, Arthur W.|1852
Marcosson, Isaac Frederick|1876
Marden, Orison Swett|1848
Marie Adelaide, of Savoy, Duchess of Burgundy|1685
Marie, de France, active 12th century|NULL
Marie, Queen, consort of Ferdinand I, King of Romania|1875
Markham, Albert Hastings, Sir|1841
Markham, Clements R. (Clements Robert), Sir|1830
Marks, Harry F.|NULL
Marks, Jeannette Augustus|1875
Marlitt, E. (Eugenie)|1825
Marlowe, Christopher|1564
Marquis, Don|1878
Marr, J. E. (John Edward)|1857
Marsden, Samuel|1765
Marsh, Richard|1857
Marshall, Archibald|1866
Marshall, Charles Hunt|NULL
Marston, John|NULL
Marten, Edward Bindon|NULL
Martin, Annie, Mrs.|NULL
Martin, Benjamin Ellis|NULL
Martin, Everett Dean|1880
Martin, George Madden|1866
Martin, Helen Reimensnyder|1868
Martin, Minnie|NULL
Martin, Percy F. (Percy Falcke)|1861
Martineau, Harriet|1802
Martineau, James|1805
Martinek, Frank V. (Frank Victor)|1895
Martyn, Charles|1874
Martyn, Wyndham|1875
Mary-Lafon, Jean Bernard Lafon, called|1812
Masefield, John|1878
Maskelyne, John Nevil|1839
Mason, A. E. W. (Alfred Edward Woodley)|1865
Mason, Alfred Bishop|1851
Mason, Arthur|1876
Mason, James|NULL
Mason, Walt|1862
Massachusetts. General Court. Committee on Railways and Canals|NULL
Masten, V. M. (Vincent Myron)|NULL
Masters, Edgar Lee|1868
Mathews, Joanna H. (Joanna Hooe)|1849
Matthews, Albert|1860
Matthews, Franklin|1858
Matthews, Stanley R.|NULL
Matthews, W. H.|1882
Matz, B. W. (Bertram Waldrom)|1865
Mau, August|1840
Maugham, W. Somerset (William Somerset)|1874
Maule, Harry E. (Harry Edward)|1886
Maule, Mary K. (Mary Katherine)|1861
Maunder, E. Walter (Edward Walter)|1851
Maunsell, Robert|1810
Maurois, André|1885
Maxim, Hiram S. (Hiram Stevens)|1840
Maxim, Hudson|1853
Maxwell, Herbert, Sir|1845
Maxwell, J. (Joseph)|1858
Maxwell, James Clerk|1831
Maxwell, W. H. (William Hamilton)|1792
May, Florence|NULL
May, Sophie|1833
Mayer, J. E.|NULL
Mayhew, Edward|NULL
Maynard, C. J. (Charles Johnson)|1845
Mayo, Dermot Robert Wyndham Bourke, Earl of|1851
McAfee, Cleland Boyd|1866
McAlister, Hugh|NULL
McAuley, Mary Ethel|NULL
McCabe, Joseph|1867
McCall, D.|NULL
McCall, Sidney|NULL
McCarthy, Justin|1830
McClung, Nellie L.|1873
McConn, Max|1881
McCulley, Johnston|1883
McCutcheon, George Barr|1866
McDonald, N. A. (Noah A.)|NULL
McDougall, William|1871
McDowall, Stewart Andrew|1882
McElroy, John|1846
McGaffey, Ernest|1861
McIlhenny, Loyce J.|NULL
McIntosh, Maria J. (Maria Jane)|1803
McIntyre, J. Lewis (James Lewis)|1868
McIntyre, John Thomas|1871
McKenna, Stephen|1888
McKinney, Kate Slaughter|1857
McKnight, George Harley|1871
McKnight, Hiram Peck|NULL
McManus, Blanche|1869
McMurry, Lida B. (Lida Brown)|1853
McNeile, H. C. (Herman Cyril)|1888
McReynolds, Robert|1854
McSpadden, J. Walker (Joseph Walker)|1874
McWatters, George S.|NULL
Meacham, A. B. (Alfred Benjamin)|1826
Mead, Theodore H. (Theodore Hoe)|1837
Meade, L. T.|1854
Meadowcroft, Wm. H. (William Henry)|1853
Mears, James R.|NULL
Megrue, Roi Cooper|1883
Melville, Herman|1819
Melville, Velma Caldwell|NULL
Mendel, Florence Emma Voigt|1874
Menpes, Dorothy|NULL
Mercer, Henry C.|1856
Merchant, Ella|1846
Merchant, Thomas Edward|NULL
Merck & Co.|NULL
Meredith, George|1828
Merezhkovsky, Dmitry Sergeyevich|1865
Merivale, Herman Charles|1839
Merle d'Aubigné, J. H. (Jean Henri)|1794
Merrick, Caroline E. (Caroline Elizabeth)|1825
Merrick, Leonard|1864
Merry, William L. (William Lawrence)|1842
Merwin, Samuel|1874
Merwin, Sam|1910
Metchnikoff, Olga|NULL
Methley, Alice A.|NULL
Methuen & Co.|NULL
Meyer, Annie Nathan|1867
Meyers, Augustus|1841
Meynell, Everard|1882
Michelet, Jules|1798
Michelson, Miriam|1870
Michie, Alexander|1833
Mickley, Jeremiah Marion|NULL
Middleton, J. H. (John Henry)|1846
Middleton, Thomas C. (Thomas Cooke)|1842
Miles, Alfred H. (Alfred Henry)|1848
Millay, Edna St. Vincent|1892
Miller, Alex. McVeigh, Mrs.|1850
Miller, Charles Conrad|1880
Miller, David|1890
Miller, Delavan S.|NULL
Miller, Francis Trevelyan|1877
Miller, Gerrit S. (Gerrit Smith)|1869
Miller, Joaquin|1837
Miller, John Ormsby|1861
Miller, Madeleine S. (Madeleine Sweeny)|1890
Miller, Mary Rogers|1868
Miller, Olive Thorne|1831
Miller, Samuel|1769
Miller, Thomas|1807
Milligan, William|1821
Mills, Charles|1788
Mills, Enos A.|1870
Milman, Henry Hart|1791
Milne, John Stewart|1871
Milton, John|1608
Ministers and Elders of the London Provinciall Assembly|NULL
Minnigh, H. N. (Henry N.)|NULL
Mirbeau, Octave|1848
Mississippi Historical Society|NULL
Mitchell, C. Ainsworth (Charles Ainsworth)|1867
Mitchell, C. L. (Charles L.)|NULL
Mitchell, Lebbeus|1879
Mitchell, S. Weir (Silas Weir)|1829
Mitford, Edward Ledwich|NULL
Mitton, G. E. (Geraldine Edith)|1868
Mixson, Frank M.|1846
Mizner, Addison|1872
Moir, George|1800
Molesworth, Mrs.|1839
Mollard, John|NULL
Molnár, Ferenc|1878
Moncrieff, A. R. Hope (Ascott Robert Hope)|1846
Moncrieff, W. T. (William Thomas)|1794
Monier-Williams, Monier, Sir|1819
Monkhouse, Allan|1858
Monkhouse, W. Cosmo (William Cosmo)|1840
Monro, D. B. (David Binning)|1836
Montagu, Edward Wortley|1713
Montessori, Maria|1870
Montgolfier, Adélaïde de|1789
Montgomery, Frances Trego|1858
Montgomery, L. M. (Lucy Maud)|1874
Montrésor, F. F. (Frances Frederica)|NULL
Moodie, Susanna|1803
Mooney, James|1861
Moor, J. F. (John Frewen)|NULL
Moore, Clement Clarke|1779
Moore, Frank Frankfort|1855
Moore, George Foot|1851
Moore, George|1852
Moore, Harris W.|NULL
Moore, John Trotwood|1858
Moore, Nelle E.|NULL
Moore, Thomas|1779
Moorman, J. J. (John Jennings)|1802
Morey, Almira|1819
Morgan, J. H. (John Hartman)|1876
Morgan, John (John Hamilton)|1842
Morgan, Lewis Henry|1818
Morlae, Edward|NULL
Morley, Christopher|1890
Morley, John|1838
Morley, Sylvanus Griswold|1883
Morrey, Charles Bradfield|1869
Morris, Charles|1833
Morris, Gouverneur|1876
Morris, Joseph E. (Joseph Ernest)|NULL
Morris, Mowbray|1847
Morris, William|1834
Morrison, Arthur|1863
Morrison, Harry Steele|1880
Morrison, Marion|1821
Morse, Edward Sylvester|1838
Mortimore, D.|NULL
Morton, John Maddison|1811
Morton, Martha|1865
Morton, William A.|NULL
Mosby, John Singleton|1833
Moss, Arthur B.|1855
Mothersole, Jessie|NULL
Motley, John Lothrop|1814
Mouhot, Henri|1826
Moulton, Richard G. (Richard Green)|1849
Moulton, William U.|NULL
Mousley, Edward O. (Edward Opotiki)|1886
Moyer, Bess|NULL
Mozart, Wolfgang Amadeus|1756
Muir, Ramsay|1872
Mulford, Clarence Edward|1883
Mumford, John Kimberly|1863
Mundell, Frank|NULL
Mundy, Talbot|1879
Munford, Beverley B. (Beverley Bland)|1856
Munro, John|1849
Munro, Neil|1864
Munro, William Bennett|1875
Munroe, Kirk|1850
Munsell, Ida Hamilton|NULL
Munsell, Joel|1808
Murasaki Shikibu|1008
Murdoch, John|1852
Murison, Alexander Falconer|1847
Murphy, Thos. D. (Thomas Dowler)|1866
Murray, Andrew|1828
Murray, Gilbert|1866
Murray, Samuel|1865
Murray, Stewart Lygon|1863
Museum of History and Technology (U.S.)|NULL
Musick, John R. (John Roy)|1849
Musters, George C.|1841
Muther, Richard|1860
Mutzenberg, Charles Gustavus|1863
Muybridge, Eadweard|1830
Muñoz Escámez, José|NULL
Myddleton, W. H. (William Henry)|1873
Mérimée, Prosper|1803
Mücke, Hellmuth von|1881
Mühlbach, L. (Luise)|1814
Müller, F. Max (Friedrich Max)|1823
Naish, Ethel M.|NULL
Nalty, Bernard C.|1931
Nansen, Fridtjof|1861
Napoleon III, Emperor of the French|1808
Nasmyth, James|1808
National Conference on Workmen's Compensation for Industrial Accidents|NULL
National Research Council (U.S.). Ad Hoc Panel on On-line Computers in Nuclear Research|NULL
Neally, Amy|NULL
Nelson, William S.|NULL
Nerval, Gérard de|1808
Nesbit, E. (Edith)|1858
Nesbit, Hume|NULL
Neuhaus, Eugen|1879
Nevinson, Margaret Wynne|NULL
New York State College of Agriculture|NULL
New-York Historical Society|NULL
Newbigging, Thomas|1833
Newbigin, Marion I. (Marion Isabel)|1869
Newbolt, Henry John, Sir|1862
Newby, C. J., Mrs.|NULL
Newcomb, Ambrose|NULL
Newcomb, Simon|1835
Newman, Charles Robert|NULL
Newman, E. M. (Edward Manuel)|1870
Newman, Edward|1801
Newman, John Henry|1801
Newmarch, Rosa|1857
Newmark, Harris|1834
Newte, Horace W. C. (Horace Wykeham Can)|1870
Newton, A. Edward (Alfred Edward)|1864
Newton, Thomas Wodehouse Legh, Baron|1857
Niblo, George|NULL
Nicholson, Meredith|1866
Nicholson, William|1753
Nicolas, Nicholas Harris, Sir|1799
Niecks, Frederick|1845
Niendorff, John|NULL
Nietzsche, Friedrich Wilhelm|1844
Nilsson, Victor Alfred|1867
Nipote, Collodi|NULL
Nisbet, Hume|1849
Niven, Frederick|1878
Nixon, Oliver W. (Oliver Woodson)|1825
Nixon-Roulet, Mary F.|NULL
Noake, John|1816
Nock, Albert Jay|1872
Nordau, Max Simon|1849
Norrie, H. S.|NULL
Norris, Frank|1870
Norris, Kathleen Thompson|1880
North, Grace May|1876
North, Sterling|1906
Northup, Solomon|1808
Norton, Allen|NULL
Norton, Carol|1876
Norton, William Harmon|1856
Norway, G. (George)|NULL
Norway, Hamilton, Mrs.|NULL
Nott, Charles C.|1827
Nourse, Alan Edward|1928
Nourse, Charles Clinton|1829
Noyes, Alfred|1880
Noël Hume, Ivor|NULL
Nutt, Alfred Trübner|1856
Núñez Cabeza de Vaca, Alvar, active 16th century|NULL
O'Brien, Henry|1808
O'Brien, Pat|NULL
O'Brien, William|1852
O'Donnell, Elliott|1872
O'Donoghue, Power, Mrs.|1858
O'Malley, Austin|1858
O'Meara, James|1825
O'Neale, Lila M. (Lila Morris)|1886
O'Neill, Eugene|1888
O'Shaughnessy, Edith|1870
Ober, Frederick A. (Frederick Albion)|1849
Okey, Thomas|1852
Old Sleuth|1837
Oldham, Thomas|NULL
Oldmeadow, Ernest|1867
Oliphant, Mrs. (Margaret)|1828
Olmsted, Denison|1791
Oman, Charles|1860
Omond, George W. T. (George William Thomson)|1846
Onions, Oliver|1873
Opie, Amelia|1769
Oppenheim, E. Phillips (Edward Phillips)|1866
Oppenheim, L. (Lassa)|1858
Optic, Oliver|1822
Orchard, W. E. (William Edwin)|1877
Orczy, Emmuska Orczy, Baroness|1865
Ordonneau, Maurice|1854
Oregon Historical Society|NULL
Orr, Lyndon|NULL
Osborn, Henry Fairfield|1857
Osbourne, Lloyd|1868
Ostrander, Stephen M.|NULL
Ostwald, Wilhelm|1853
Otis, Charles Herbert|1886
Otis, James|1848
Otway, Thomas|1652
Ouida|1839
Outram, Mary Frances|NULL
Oxenford, John|1812
Ozaki, Yei Theodora|NULL
Packard, Robert L. (Robert Lewis)|1928
Page, C. E. (Charles Edward)|1840
Page, Thomas Nelson|1853
Paget, Stephen|1855
Pain, Barry|1864
Paine, Albert Bigelow|1861
Palmer, Joel|1810
Palmer, Ray|1910
Panache, Madame|1789
Pansy|1841
Paoli, Xavier|1835
Pardo Bazán, Emilia, condesa de|1852
Paris, John Ayrton|1785
Parish, Woodbine, Sir|1796
Park, Roswell|1852
Parker, Gilbert|1862
Parker, Louis Napoleon|1852
Parkes, William Theodore|NULL
Parkin, George R. (George Robert)|1846
Parkman, Francis|1823
Parkman, Mary Rosetta|1875
Parlette, Ralph Albert|1870
Parry, Edwin F.|1860
Parsons, Frances Theodora|1861
Parsons, Francis|1871
Partington, S. W.|NULL
Parton, James|1822
Pascal, Blaise|1623
Patchin, Frank Gee|1861
Pater, Walter|1839
Patmore, Coventry|1823
Pattee, Fred Lewis|1863
Patterson, Alexander|NULL
Patterson, J. H. (John Henry)|1867
Patterson, John|NULL
Patterson, Mabel|NULL
Paul, Alexander (Instructor in feather dyeing)|NULL
Paxson, Frederic L. (Frederic Logan)|1877
Paxton, J. D. (John D.)|1784
Payne, William Morton|1858
Peabody, Frederick William|1862
Peacock, Virginia Tatnall|1873
Peake, Harold|1867
Peard, Frances Mary|1835
Pearse, Mark Guy|1842
Pearson, Edmund Lester|1880
Pease, Howard|1863
Peek, Hedley|1858
Peeke, Hewson L. (Hewson Lindsley)|1861
Peel, Robert|1861
Peele, John (John R.)|NULL
Peery, R. B. (Rufus Benton)|1868
Pegge, Samuel|1704
Pegler, Ernest Charles|NULL
Pelham, Camden|NULL
Pemberton, Max|1863
Pemberton, T. Edgar (Thomas Edgar)|1849
Pena, Carlos María de|1852
Penn, William|1644
Pennell, Elizabeth Robins|1855
Pennell, Joseph|1857
Pennsylvania. General Assembly. Committee Appointed to Investigate the Railroad Riots in July, 1877|NULL
Penrose, Charles W. (Charles William)|1832
Penrose, Margaret|NULL
Peple, Edward|1869
Pepper, John Henry|1821
Pepys, Samuel|1633
Perkins, Lucy Fitch|1865
Perrault, Charles|1628
Perrie, George W.|NULL
Perry, Arthur Latham|1830
Perry, Edward Baxter|1855
Persons, Helen M.|NULL
Petersen, Louis Christian|1878
Peterson, Hannah Mary (Bouvier)|NULL
Phelips, Vivian|1860
Phillimore, Lucy|NULL
Phillipps, Evelyn March|NULL
Phillipps-Wolley, Clive|NULL
Phillips, Carleton J.|NULL
Phillips, David Graham|1867
Phillips, Mary Elizabeth|1857
Phillpotts, Eden|1862
Philpot, J. H., Mrs.|NULL
Pichatty de Croislainte|NULL
Pickert, Charles|NULL
Pierotti, Ermete|NULL
Pierson, Clara Dillingham|NULL
Pierson, William Whatley, Jr.|1890
Pike, H. Lee M. (Henry Lee Mitchell)|1865
Pike, James|1834
Pike, Warburton|1861
Pike, Zebulon Montgomery|1779
Pilling, William|1834
Pinero, Arthur Wing|1855
Piper, John J.|NULL
Pirandello, Luigi|1867
Pissarro, Lucien|1863
Pitrat, John Claudius|NULL
Pitt-Rivers, Augustus Henry Lane-Fox|1827
Platt, Mary Schauffler|1868
Platts, John|1775
Pleon, Harry|NULL
Plotinus|204
Plutarch|46
Pocock, Roger|1865
Poe, Edgar Allan|1809
Polkinghorne, M. I. R. (Mabel Irene Rutherford)|NULL
Pollard, Alfred W. (Alfred William)|1859
Pollock, Channing|1880
Polly, Jean Armour|NULL
Pool, Maria Louise|1841
Poole, Reginald Lane|1857
Pope, Alexander|1688
Porges, Arthur|1915
Porter, Eleanor H. (Eleanor Hodgman)|1868
Porter, Henry, M. D.|1831
Porter, Horace|1863
Porter, James A.|1836
Porter, Jane|1776
Porter, Rebecca N. (Rebecca Newman)|1883
Porter, Robert P. (Robert Percival)|1852
Postnikov, Fedor Alexis|1872
Potter, Beatrix|1866
Potter, Olave M. (Olave Muriel)|NULL
Poulsson, Emilie|1853
Pound, Ezra|1885
Powell, Van|NULL
Power, D'Arcy, Sir|1855
Powers, Lee L.|1828
Praed, Campbell, Mrs.|1851
Prakashananda, Swami|1874
Pratt, Edwin A.|1854
Pratt, Fletcher|1897
Pratt, Orson|1811
Pratt, Parley P. (Parley Parker)|1807
Pratt, William Edwin|NULL
Prentice, Sartell|1867
Preston, Sydney Herman|1858
Price, George McCready|1870
Prichard, Hesketh Vernon Hesketh|1876
Prime, Samuel Irenæus|1812
Prindle, Edwin J. (Edwin Jay)|1868
Pritchett, R. T. (Robert Taylor)|1828
Proffatt, John|1845
Proudhon, P.-J. (Pierre-Joseph)|1809
Provost, Maxime|NULL
Pryor, Sara Agnes Rice|NULL
Pu, Songling|1640
Puddefoot, William George|1842
Pulitzer, Ralph|1879
Punnett, Reginald Crundall|1875
Pushkin, Aleksandr Sergeevich|1799
Putnam, G. R. (George Rockwell)|1865
Putnam, Nina Wilcox|1888
Pycraft, W. P. (William Plane)|1868
Pyke, William T. (William Thomas)|NULL
Pyle, Howard|1853
Pyle, Joseph Gilpin|1853
Pyle, Katharine|1863
Pym, Horace N.|NULL
Pyrnelle, Louise Clarke|1850
Quaritch, Bernard|1819
Quatrelles|1826
Queirós, Pedro Fernandes de|NULL
Quevedo, Francisco de|1580
Quick, Herbert|1861
Quilter, Harry|1851
Quincy, John|1629
Quinn, S. J. (Silvanus Jackson)|1837
Quirk, Leslie W.|1882
Quiroga, Horacio|1878
R. H.|1609
Raabe, Wilhelm|1831
Radcliffe, John Netten|1826
Radford, Ruby Lorraine|1891
Rae, Janet Milne|1844
Raine, William MacLeod|1871
Rait, Robert S. (Robert Sangster)|1874
Ralphson, G. Harvey (George Harvey)|1879
Ramsay, Allan|1686
Rand, Edward A. (Edward Augustus)|1837
Randall, F. J. (Frederick John)|1872
Randolph, Helen|NULL
Randolph, Paschal Beverly|1825
Randolph, Sarah N. (Sarah Nicholas)|1839
Rankin, Carroll Watson|1870
Ransome, Arthur|1884
Rath, E. J.|NULL
Rathborne, St. George|1854
Rathgen, Friedrich|1862
Ray, T. B. (T. Bronson)|1868
Raymond, Evelyn|1843
Raymond, P. T.|NULL
Raymond, Percy E. (Percy Edward)|1879
Reach, Angus B. (Angus Bethune)|1821
Read, Opie Percival|1852
Read, Thomas Buchanan|1822
Reade, Arthur|NULL
Reade, Charles|1814
Reber, Franz von|1834
Redgrove, H. Stanley (Herbert Stanley)|1887
Reed, Charles K. (Charles Keller)|1851
Reed, Chester A. (Chester Albert)|1876
Reed, Edward Tennyson|1860
Reed, John|1887
Reed, Myrtle|1874
Rees, Byron J. (Byron Johnson)|1877
Regnard, Jean François|1655
Reid, F. A. S. (Francis Andrew Spilsbury)|NULL
Reilly, S. A.|NULL
Religious Tract Society (Great Britain)|NULL
Remington, Frederic|1861
Remsburg, John E. (John Eleazer)|1848
Renan, Ernest|1823
Renard, Georges François|1847
Rennie, James|1787
René, J. Adelard (Joseph Adelard)|1868
Revell, James|NULL
Rexford, Eben E. (Eben Eugene)|1848
Reynolds, Baillie, Mrs.|NULL
Reynolds, Joshua, Sir|1723
Reynolds, Mack|1917
Reynolds, Robert Rice|1884
Reynolds, Sidney H. (Sidney Hugh)|1867
Rhead, G. Woolliscroft (George Woolliscroft)|1854
Rhoads, Samuel N. (Samuel Nicholson)|1862
Rice, Alice Caldwell Hegan|1870
Rice, Cale Young|1872
Rice, Franklin P. (Franklin Pierce)|1852
Rice, George Graham|NULL
Richard, Margaret A. (Margaret Alice)|1870
Richards, Alice Lewis|NULL
Richards, Bernard G.|NULL
Richards, Clarice E.|NULL
Richards, Laura Elizabeth Howe|1850
Richardson, Albert D. (Albert Deane)|1833
Richardson, James (Geologist)|NULL
Richardson, Major (John)|1796
Richardson, Merrick Abner|1841
Richardson, Norval|1877
Richardson, Rufus B. (Rufus Byam)|1845
Richardson, Russell|1881
Richmond, Grace S. (Grace Smith)|1866
Richthofen, Manfred, Freiherr von|1892
